#Epch  SVN  Week   Week-Sec          X[km]         Y[km]          Z[km]           T[Ms]
#====  ===  ====  =========  =============  =============  =============  =============
  149  G05  2205  565200.00   -1227.598120   18473.701218   18824.804400     -78.502426
  150  G05  2205  566100.00   -2872.335433   16916.404840   20071.370271     -78.503772
  151  G05  2205  567000.00   -4683.560931   15362.453666   20966.494694     -78.504710
  152  G05  2205  567900.00   -6634.241842   13852.668188   21494.717721     -78.506278
  153  G05  2205  568800.00   -8690.506532   12423.320435   21647.121249     -78.507611
  154  G05  2205  569700.00  -10812.808959   11104.809088   21421.469638     -78.509158
  155  G05  2205  570600.00  -12957.322865    9920.585694   20822.220506     -78.510530
  156  G05  2205  571500.00  -15077.508317    8886.373588   19860.407615     -78.511610
  157  G05  2205  572400.00  -17125.786623    8009.708320   18553.400766     -78.513341
  158  G05  2205  573300.00  -19055.255975    7289.814626   16924.550400     -78.514185
  159  G05  2205  574200.00  -20821.379466    6717.820859   15002.726917     -78.515536
  160  G05  2205  575100.00  -22383.579349    6277.298005   12821.766679     -78.517447
  161  G05  2205  576000.00  -23706.676321    5945.097551   10419.838050     -78.518376
  162  G05  2205  576900.00  -24762.119873    5692.451084    7838.741809     -78.519464
  163  G05  2205  577800.00  -25528.964963    5486.284898    5123.160743     -78.520962
  164  G05  2205  578700.00  -25994.560965    5290.695514    2319.873319     -78.522170
  165  G05  2205  579600.00  -26154.930486    5068.526973    -523.053991     -78.523424
  166  G05  2205  580500.00  -26014.827754    4782.988081   -3357.081751     -78.524819
  167  G05  2205  581400.00  -25587.478373    4399.247579   -6134.006801     -78.525495
  168  G05  2205  582300.00  -24894.013879    3885.947159   -8806.753570     -78.527299
  169  G05  2205  583200.00  -23962.625321    3216.576372  -11330.136371     -78.528546
  170  G05  2205  584100.00  -22827.469722    2370.659302  -13661.582729     -78.529662
  171  G05  2205  585000.00  -21527.371485    1334.710392  -15761.808865     -78.530633
  172  G05  2205  585900.00  -20104.367444     102.925389  -17595.439462     -78.532111
  173  G05  2205  586800.00  -18602.149130   -1322.416949  -19131.564755     -78.533257
  174  G05  2205  587700.00  -17064.458876   -2930.856577  -20344.228788     -78.534443
  175  G05  2205  588600.00  -15533.497650   -4703.960949  -21212.843360     -78.534983
  176  G05  2205  589500.00  -14048.401870   -6615.833925  -21722.522766     -78.536406
  177  G05  2205  590400.00  -12643.844052   -8633.907531  -21864.334983     -78.538107
  178  G05  2205  591300.00  -11348.808023  -10719.989496  -21635.465415     -78.538990
  179  G05  2205  592200.00  -10185.583618  -12831.530438  -21039.289855     -78.539938
  180  G05  2205  593100.00   -9169.018527  -14923.066551  -20085.353888     -78.541350
  181  G05  2205  594000.00   -8306.056279  -16947.786930  -18789.256692     -78.542451
  182  G05  2205  594900.00   -7595.579545  -18859.169438  -17172.438064     -78.544055
  183  G05  2205  595800.00   -7028.567208  -20612.625560  -15261.868607     -78.545208
  184  G05  2205  596700.00   -6588.562304  -22167.093208  -13089.644383     -78.546235
  185  G05  2205  597600.00   -6252.436263  -23486.517037  -10692.488894     -78.547477
  186  G05  2205  598500.00   -5991.423384  -24541.158742   -8111.167134     -78.548825
  187  G05  2205  599400.00   -5772.388476  -25308.684927   -5389.818459     -78.550056
  188  G05  2205  600300.00   -5559.280675  -25774.987589   -2575.217227     -78.551227
  189  G05  2205  601200.00   -5314.717962  -25934.701721     284.027629     -78.552418
  190  G05  2205  602100.00   -5001.640456  -25791.395865    3138.320767     -78.553658
  191  G05  2205  603000.00   -4584.966399  -25357.424188    5937.960992     -78.555130
  192  G05  2205  603900.00   -4033.183369  -24653.442319    8634.037190     -78.556032

