#Epch  SVN  Week   Week-Sec          X[km]         Y[km]          Z[km]           T[Ms]
#====  ===  ====  =========  =============  =============  =============  =============
  182  G12  2205  594900.00  -12611.303520   -8430.640765   21542.630699    -201.394052
  183  G12  2205  595800.00  -11766.322515  -10769.887108   20988.807521    -201.399238
  184  G12  2205  596700.00  -11069.381299  -13067.082339   20065.656603    -201.404314
  185  G12  2205  597600.00  -10521.359444  -15272.583226   18790.125426    -201.409636
  186  G12  2205  598500.00  -10114.777403  -17338.647357   17185.383992    -201.414602
  187  G12  2205  599400.00   -9834.258476  -19221.146330   15280.340743    -201.419893
  188  G12  2205  600300.00   -9657.313628  -20881.128729   13109.055334    -201.425110
  189  G12  2205  601200.00   -9555.411823  -22286.172075   10710.064710    -201.430170
  190  G12  2205  602100.00   -9495.287445  -23411.473161    8125.640144    -201.435525
  191  G12  2205  603000.00   -9440.427848  -24240.638339    5400.993441    -201.440658
  192  G12  2205  603900.00   -9352.678353  -24766.148492    2583.450304    -201.446150

